"","metadata","Estimate","Std. Error","df","t value","Pr(>|t|)","taxa","sample_type","q_val"
"1913","host_zero",0.105277895160851,1.24974021278624,20.9869303109171,0.0842398236719443,0.933664154892847,"Anaerococcus_nagyae","Nasal",0.394598330738641
"1914","molysis",-0.664082135471459,1.2424296563707,20.7752717122028,-0.534502804296649,0.598667961444667,"Anaerococcus_nagyae","Nasal",0.299444599410281
"1915","qiaamp",0.677894345953986,1.24974021278624,20.9869303107102,0.542428209493757,0.593237423961595,"Anaerococcus_nagyae","Nasal",0.297323928060284
"1916","lypma",-1.62142844627282,0.384161837450179,20.000000002581,-4.22069109476056,0.000419906617675023,"Anaerococcus_nagyae","Sputum",0.00179533259861445
"1917","benzonase",-2.70184247518341,0.384161837450179,20.0000000028161,-7.03308400729368,8.0305337447298e-07,"Anaerococcus_nagyae","Sputum",6.46826437197121e-06
"1918","host_zero",-3.64810446118537,0.384161837450179,20.0000000025771,-9.49626981534439,7.49063714458417e-09,"Anaerococcus_nagyae","Sputum",1.23049602901856e-07
"1919","molysis",-3.8524347765105,0.384161837450179,20.0000000026539,-10.0281558472349,3.0176161428495e-09,"Anaerococcus_nagyae","Sputum",9.18872356997613e-08
"1920","qiaamp",-3.03660554889087,0.384161837450179,20.0000000028326,-7.90449558718772,1.40260764695628e-07,"Anaerococcus_nagyae","Sputum",1.57756866912105e-06
"1921","lypma",-2.42178285842125,1.22629794832701,18.0221605217322,-1.97487312257612,0.0638050847558977,"Finegoldia_magna","BAL",0.0578132131661757
"1922","benzonase",-0.0454251978347336,1.17844931437551,18.0799994927775,-0.0385465859928016,0.969674332372453,"Finegoldia_magna","BAL",0.400330945206683
"1923","host_zero",-0.0634504533493107,1.17844931437551,18.0799994927526,-0.0538423270099951,0.957651272149887,"Finegoldia_magna","BAL",0.398411996436014
"1924","molysis",-0.439348469634671,1.17844931437551,18.0799994927707,-0.372819148244397,0.713617801949654,"Finegoldia_magna","BAL",0.34043719360807
"1925","qiaamp",-0.119171222443089,1.17844931437551,18.0799994929458,-0.101125454433516,0.920563890648625,"Finegoldia_magna","BAL",0.391313686555782
"1926","lypma",-0.705977625636128,1.14877018282153,24.4750847577413,-0.614550791962717,0.54452275896091,"Finegoldia_magna","Nasal",0.294305628039275
"1927","benzonase",-1.11787180836801,1.14925823814928,24.6457765573384,-0.972689837027565,0.340158038269532,"Finegoldia_magna","Nasal",0.218700155734056
"1928","host_zero",4.07531115720318,1.14925823814928,24.6457765540146,3.54603606215247,0.00159703791504078,"Finegoldia_magna","Nasal",0.00567171215823066
"1929","molysis",-0.0117056197137459,1.14877018282153,24.4750847582643,-0.0101896966763146,0.991952543469755,"Finegoldia_magna","Nasal",0.407239151730552
"1930","qiaamp",-1.01470425315977,1.14925823814928,24.6457765568577,-0.882921017641607,0.38581022521924,"Finegoldia_magna","Nasal",0.236344011695389
"1931","lypma",-1.62142844627282,0.384161837450179,20.000000002581,-4.22069109476056,0.000419906617675023,"Finegoldia_magna","Sputum",0.00179533259861445
"1932","benzonase",-2.70184247518341,0.384161837450179,20.0000000028161,-7.03308400729368,8.0305337447298e-07,"Finegoldia_magna","Sputum",6.46826437197121e-06
"1933","host_zero",-3.64810446118537,0.384161837450179,20.0000000025771,-9.49626981534439,7.49063714458417e-09,"Finegoldia_magna","Sputum",1.23049602901856e-07
"1934","molysis",-3.8524347765105,0.384161837450179,20.0000000026539,-10.0281558472349,3.0176161428495e-09,"Finegoldia_magna","Sputum",9.18872356997613e-08
"1935","qiaamp",-3.03660554889087,0.384161837450179,20.0000000028326,-7.90449558718772,1.40260764695628e-07,"Finegoldia_magna","Sputum",1.57756866912105e-06
"1936","lypma",-0.063516457601276,0.674961581286185,18.0809207671217,-0.0941038117758364,0.926061686565382,"Parvimonas_micra","BAL",0.392581352220337
"1937","benzonase",-0.0849121076424518,0.646935212248597,18.307755062073,-0.131252876694278,0.897006870348113,"Parvimonas_micra","BAL",0.385102569338842
"1938","host_zero",0.597796615850436,0.646935212248597,18.3077550623817,0.924044022542279,0.367483071158413,"Parvimonas_micra","BAL",0.226898296304287
"1939","molysis",0.0238705185756795,0.646935212248596,18.3077550622945,0.0368978502386833,0.970965812531058,"Parvimonas_micra","BAL",0.400634545856088
"1940","qiaamp",0.695406587658407,0.646935212248597,18.3077550622918,1.07492462072258,0.29637168844869,"Parvimonas_micra","BAL",0.209790180385769
"1941","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Parvimonas_micra","Nasal",0.00567171215823066
"1942","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Parvimonas_micra","Nasal",0.294305628039275
"1943","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Parvimonas_micra","Nasal",0.00567171215823066
"1944","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Parvimonas_micra","Nasal",0.0277437051830165
"1945","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Parvimonas_micra","Nasal",0.0430466327106938
"1946","lypma",4.21145839685753,1.24817375857322,20.000000011058,3.37409624896425,0.00301615401954066,"Parvimonas_micra","Sputum",0.00567171215823066
"1947","benzonase",5.00586376232555,1.24817375857322,20.000000011058,4.01055039648302,0.000686380328175194,"Parvimonas_micra","Sputum",0.00276425550497883
"1948","host_zero",4.1270190611873,1.24817375857322,20.0000000109005,3.3064459437962,0.00352385481515778,"Parvimonas_micra","Sputum",0.0063759362359521
"1949","molysis",5.00355588601218,1.24817375857322,20.0000000108977,4.00870139405246,0.000689354283340632,"Parvimonas_micra","Sputum",0.00276730570472983
"1950","qiaamp",5.46116486811446,1.24817375857322,20.0000000112443,4.37532421315848,0.000292592300092685,"Parvimonas_micra","Sputum",0.00146116053356439
"1951","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Parvimonas_sp_oral_taxon_110","BAL",0.348824233491027
"1952","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Parvimonas_sp_oral_taxon_110","BAL",0.239009580760037
"1953","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Parvimonas_sp_oral_taxon_110","BAL",0.218700155734056
"1954","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Parvimonas_sp_oral_taxon_110","BAL",0.0233537115947474
"1955","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Parvimonas_sp_oral_taxon_110","BAL",0.209790180385769
"1956","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Parvimonas_sp_oral_taxon_110","Nasal",0.00567171215823066
"1957","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Parvimonas_sp_oral_taxon_110","Nasal",0.294305628039275
"1958","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Parvimonas_sp_oral_taxon_110","Nasal",0.00567171215823066
"1959","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Parvimonas_sp_oral_taxon_110","Nasal",0.0277437051830165
"1960","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Parvimonas_sp_oral_taxon_110","Nasal",0.0430466327106938
"1961","lypma",-0.347045695856868,1.36544604981538,20.0000000660541,-0.254162876595375,0.801964527359678,"Parvimonas_sp_oral_taxon_110","Sputum",0.356053198536425
"1962","benzonase",-0.340677321205283,1.36544604981538,20.0000000664436,-0.249498924729648,0.805519452105544,"Parvimonas_sp_oral_taxon_110","Sputum",0.35701140252627
"1963","host_zero",0.889363507565381,1.36544604981538,20.0000000663636,0.651335516101592,0.522244324145622,"Parvimonas_sp_oral_taxon_110","Sputum",0.287478736498428
"1964","molysis",0.0252593182139991,1.36544604981538,20.000000066759,0.0184989500078852,0.985424122603495,"Parvimonas_sp_oral_taxon_110","Sputum",0.404958453021489
"1965","qiaamp",0.227265295184283,1.36544604981538,20.0000000660571,0.166440332970323,0.869481601453451,"Parvimonas_sp_oral_taxon_110","Sputum",0.376837251220038
"1966","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Parvimonas_sp_oral_taxon_393","BAL",0.348824233491027
"1967","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Parvimonas_sp_oral_taxon_393","BAL",0.239009580760037
"1968","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Parvimonas_sp_oral_taxon_393","BAL",0.218700155734056
"1969","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Parvimonas_sp_oral_taxon_393","BAL",0.0233537115947474
"1970","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Parvimonas_sp_oral_taxon_393","BAL",0.209790180385769
"1971","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Parvimonas_sp_oral_taxon_393","Nasal",0.00567171215823066
"1972","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Parvimonas_sp_oral_taxon_393","Nasal",0.294305628039275
"1973","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Parvimonas_sp_oral_taxon_393","Nasal",0.00567171215823066
"1974","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Parvimonas_sp_oral_taxon_393","Nasal",0.0277437051830165
"1975","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Parvimonas_sp_oral_taxon_393","Nasal",0.0430466327106938
"1976","lypma",-0.161970472637703,0.975079067692165,20.0000001574841,-0.166110090970425,0.869738077336985,"Parvimonas_sp_oral_taxon_393","Sputum",0.376837251220038
"1977","benzonase",1.25095452894138,0.975079067692165,20.0000001571575,1.28292624710133,0.214186655708711,"Parvimonas_sp_oral_taxon_393","Sputum",0.165064030063279
"1978","host_zero",1.27868407128403,0.975079067692165,20.0000001573225,1.31136449714837,0.20459096497572,"Parvimonas_sp_oral_taxon_393","Sputum",0.159043512551627
"1979","molysis",1.4226658186862,0.975079067692165,20.0000001567017,1.45902610959888,0.160085891423591,"Parvimonas_sp_oral_taxon_393","Sputum",0.128859460819085
"1980","qiaamp",1.65797287179049,0.975079067692165,20.0000001577542,1.70034710694242,0.104564890994073,"Parvimonas_sp_oral_taxon_393","Sputum",0.089292208646057
"1981","lypma",-0.0635164576012758,1.44552687950513,18.1784408300755,-0.0439400045075747,0.965431296781121,"Fusobacterium_nucleatum","BAL",0.399503981772976
"1982","benzonase",1.07816364003215,1.38187946431256,18.5486794036423,0.780215400746617,0.445106985720245,"Fusobacterium_nucleatum","BAL",0.251789216341586
"1983","host_zero",0.77533702656799,1.38187946431256,18.5486794032817,0.561074280783016,0.581462504890431,"Fusobacterium_nucleatum","BAL",0.294305628039275
"1984","molysis",2.4734791352068,1.38187946431256,18.548679403675,1.78993841292611,0.0898028462563675,"Fusobacterium_nucleatum","BAL",0.0779120006864686
"1985","qiaamp",0.536461492352935,1.38187946431256,18.5486794031612,0.388211494712244,0.702279110453307,"Fusobacterium_nucleatum","BAL",0.337580563012273
"1986","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Fusobacterium_nucleatum","Nasal",0.00567171215823066
"1987","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Fusobacterium_nucleatum","Nasal",0.294305628039275
"1988","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Fusobacterium_nucleatum","Nasal",0.00567171215823066
"1989","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Fusobacterium_nucleatum","Nasal",0.0277437051830165
"1990","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Fusobacterium_nucleatum","Nasal",0.0430466327106938
"1991","lypma",-0.564741289464222,1.45732438057011,23.9999999999241,-0.387519276417577,0.701787273423644,"Fusobacterium_nucleatum","Sputum",0.337501610115616
"1992","benzonase",2.01166969572373,1.45732438057011,23.9999999999241,1.38038567291159,0.180190596462896,"Fusobacterium_nucleatum","Sputum",0.142290302252861
"1993","host_zero",-0.806724953921746,1.45732438057011,23.999999999924,-0.553565811892993,0.584996848988107,"Fusobacterium_nucleatum","Sputum",0.294305628039275
"1994","molysis",2.52975336778919,1.45732438057011,23.9999999999716,1.7358890042034,0.0954067983106819,"Fusobacterium_nucleatum","Sputum",0.0823162997104493
"1995","qiaamp",-0.932363788688409,1.45732438057011,23.9999999999716,-0.639777801784709,0.528377655313509,"Fusobacterium_nucleatum","Sputum",0.289578138873467
"1996","lypma",-0.0635164576012765,1.14464242461625,16.5216025684211,-0.0554902179364622,0.956413442570914,"Leptotrichia_wadei","BAL",0.398411996436014
"1997","benzonase",-0.396488844998742,1.09205969150011,17.1407301452712,-0.363065176825732,0.720994821274512,"Leptotrichia_wadei","BAL",0.343169675201515
"1998","host_zero",-0.424170496811637,1.09205969150011,17.1407301436661,-0.388413289230531,0.702492239543068,"Leptotrichia_wadei","BAL",0.337580563012273
"1999","molysis",1.24423299301619,1.09205969150011,17.1407301452404,1.13934522325153,0.270231790243517,"Leptotrichia_wadei","BAL",0.198572045017765
"2000","qiaamp",-0.442545501445761,1.09205969150011,17.1407301458533,-0.405239296798746,0.690314632073326,"Leptotrichia_wadei","BAL",0.333525941292546
"2001","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Leptotrichia_wadei","Nasal",0.00567171215823066
"2002","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Leptotrichia_wadei","Nasal",0.294305628039275
"2003","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Leptotrichia_wadei","Nasal",0.00567171215823066
"2004","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Leptotrichia_wadei","Nasal",0.0277437051830165
"2005","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Leptotrichia_wadei","Nasal",0.0430466327106938
"2006","lypma",1.65596274748289,1.49065167872212,20.0000000072496,1.11089852251901,0.279789430759845,"Leptotrichia_wadei","Sputum",0.204034023253923
"2007","benzonase",-0.873951917119797,1.49065167872212,20.0000000068815,-0.586288486837516,0.564240737764528,"Leptotrichia_wadei","Sputum",0.294305628039275
"2008","host_zero",-3.64810446118538,1.49065167872212,20.0000000071125,-2.44732187489485,0.0237517591645958,"Leptotrichia_wadei","Sputum",0.0277437051830165
"2009","molysis",-1.46537657494438,1.49065167872212,20.0000000068448,-0.98304425900529,0.337329130689729,"Leptotrichia_wadei","Sputum",0.218700155734056
"2010","qiaamp",-3.03660554889087,1.49065167872212,20.0000000064773,-2.03709933865572,0.0550930186128184,"Leptotrichia_wadei","Sputum",0.0507612516593536
"2011","lypma",-0.0635164576012766,0.816514050195842,18.2578183224033,-0.0777897913526927,0.938841449035693,"Gemmata_obscuriglobus","BAL",0.395714760245782
"2012","benzonase",-0.165922565224386,0.778240645730504,18.7636087832131,-0.21320213244406,0.833468659244942,"Gemmata_obscuriglobus","BAL",0.365106414213406
"2013","host_zero",-0.193604217037281,0.778240645730504,18.7636087842071,-0.248771659639484,0.806240022283677,"Gemmata_obscuriglobus","BAL",0.35701140252627
"2014","molysis",-0.555062037077856,0.778240645730504,18.7636087843951,-0.713226737928653,0.484482393104465,"Gemmata_obscuriglobus","BAL",0.270750881256026
"2015","qiaamp",0.957197682859442,0.778240645730504,18.7636087825431,1.22995077179624,0.233914482756151,"Gemmata_obscuriglobus","BAL",0.177103411238715
"2016","lypma",0.195215550192033,0.601070756661125,29.0000000000051,0.324779650363348,0.747679188916701,"Gemmata_obscuriglobus","Nasal",0.348824233491027
"2017","benzonase",1.07322369525342,0.601070756661125,29.0000000000051,1.78551973018126,0.0846400631270576,"Gemmata_obscuriglobus","Nasal",0.0738949892161574
"2018","host_zero",-0.197400053496425,0.601070756661125,29.0000000000051,-0.328414003357871,0.744958324371729,"Gemmata_obscuriglobus","Nasal",0.348824233491027
"2019","molysis",0.75075217011613,0.601070756661125,29.0000000000051,1.24902461448377,0.221644494712941,"Gemmata_obscuriglobus","Nasal",0.169451654205429
